Total_Stops,Route_1,Route_2,Route_3,Route_4,Route_5,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Chennai,Delhi,Kolkata,Mumbai,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,Price,Journey_day,Journey_month,Dep_Time_hour,Dep_Time_minute,Arrival_Time_hour,Arrival_Time_minute,Duration_hours,Duration_mins
1,2,14,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11467.0,1,5,17,0,14,25,21,25
1,3,7,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8879.0,3,6,7,0,19,15,12,15
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6795.0,6,6,12,50,1,30,12,40
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,14871.0,3,3,7,30,15,30,8,0
2,3,21,4,5,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8372.0,3,3,15,5,1,35,10,30
2,3,20,22,5,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10975.0,15,6,7,5,9,25,26,20
2,2,15,9,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,15170.0,24,5,9,50,23,15,13,25
1,2,33,3,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7001.0,1,5,14,35,14,35,24,0
1,2,7,3,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8576.0,18,5,9,25,18,30,9,5
2,3,28,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,15129.0,9,5,19,30,4,25,8,55
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4823.0,9,4,8,30,11,20,2,50
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10844.0,21,5,6,30,19,50,13,20
1,2,14,3,13,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,8085.0,9,6,20,20,20,20,24,0
2,3,41,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,20747.0,3,3,18,20,4,25,34,5
1,2,14,3,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10203.0,6,5,17,30,8,55,15,25
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12898.0,21,5,19,45,19,0,23,15
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13941.0,12,5,6,30,8,15,25,45
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7503.0,18,5,10,35,21,0,10,25
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,14714.0,1,6,9,0,19,0,10,0
1,3,20,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5054.0,24,6,7,35,12,10,4,35
0,0,13,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8722.0,15,3,20,55,23,50,2,55
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8586.0,6,5,6,30,10,5,27,35
0,0,13,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5228.0,9,6,21,5,23,55,2,50
0,1,19,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,3100.0,9,5,13,55,15,25,1,30
0,3,10,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6541.0,1,6,5,35,8,50,3,15
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8266.0,21,5,10,20,19,15,8,55
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6628.0,3,6,18,35,1,30,6,55
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9663.0,21,5,16,30,4,40,12,10
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9899.0,12,6,16,30,22,35,6,5
2,3,20,22,5,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6223.0,27,3,4,55,21,20,16,25
1,2,20,3,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5380.0,9,6,15,15,20,30,5,15
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7740.0,6,6,7,30,21,0,13,30
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9899.0,12,6,6,30,19,50,13,20
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5198.0,18,5,11,10,14,5,2,55
2,3,21,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,9254.0,27,3,5,25,4,25,23,0
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14388.0,18,5,14,5,10,5,20,0
1,2,14,3,13,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,8137.0,6,5,7,10,9,5,25,55
2,3,9,4,5,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13591.0,9,5,20,15,19,15,23,0
1,2,31,3,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,8479.0,12,5,11,35,18,50,7,15
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10844.0,15,5,18,55,18,15,23,20
1,2,14,3,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10203.0,12,6,17,30,20,25,26,55
1,3,20,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6938.0,12,6,14,20,22,30,8,10
1,3,20,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,9646.0,15,6,9,45,22,30,12,45
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6593.0,1,6,16,0,21,0,5,0
0,4,8,29,13,5,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,9125.0,1,3,7,5,9,20,2,15
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7670.0,15,5,15,15,1,30,10,15
2,2,43,9,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,15894.0,6,6,14,30,23,15,8,45
1,2,15,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5608.0,15,5,10,20,17,35,7,15
1,3,0,6,13,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5842.0,21,5,7,25,13,20,5,55
1,3,37,6,13,5,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,4466.0,27,3,8,45,13,15,4,30
0,4,8,29,13,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3597.0,24,6,13,15,15,35,2,20
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13555.0,18,3,11,40,23,0,11,20
1,3,7,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10979.0,3,6,10,0,19,15,9,15
2,3,28,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,15129.0,18,5,5,30,19,0,13,30
0,3,10,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5674.0,21,3,14,10,17,10,3,0
0,0,13,29,13,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,5613.0,27,4,9,45,12,35,2,50
0,2,5,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,5725.0,24,3,22,20,0,40,2,20
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10067.0,9,3,16,55,19,45,2,50
0,0,13,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4885.0,12,4,9,30,12,20,2,50
1,3,33,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7690.0,9,6,6,5,9,25,27,20
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8258.0,3,3,20,30,1,35,5,5
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7408.0,12,6,7,0,21,0,14,0
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10844.0,24,5,8,25,20,45,12,20
2,3,33,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8728.0,21,3,16,10,18,50,26,40
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5894.0,24,6,11,25,21,0,9,35
0,2,5,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4435.0,12,3,20,45,23,20,2,35
0,1,19,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,4050.0,21,5,2,55,4,20,1,25
0,2,5,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4174.0,15,4,22,15,0,50,2,35
1,3,33,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5957.0,27,3,9,45,9,25,23,40
1,2,14,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,12692.0,9,6,17,0,21,5,28,5
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7303.0,24,3,16,55,19,45,2,50
1,2,20,3,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6117.0,1,5,19,0,11,5,16,5
0,3,10,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6015.0,12,5,5,35,8,50,3,15
2,2,7,11,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11642.0,9,6,9,25,5,35,20,10
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7564.0,18,5,6,40,19,15,12,35
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4823.0,24,4,16,55,19,55,3,0
1,3,20,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6442.0,27,6,5,5,16,10,11,5
1,2,20,3,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6327.0,9,6,19,0,11,5,16,5
1,3,6,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7416.0,27,3,9,45,8,15,22,30
2,3,32,4,5,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,14588.0,27,5,7,10,7,40,24,30
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7198.0,12,6,10,0,1,30,15,30
1,3,7,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8669.0,27,6,7,0,19,15,12,15
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6093.0,9,6,6,40,21,0,14,20
2,2,43,9,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,15107.0,9,5,14,30,12,30,22,0
1,3,7,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8372.0,18,5,9,0,7,40,22,40
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7064.0,1,4,8,25,22,35,14,10
1,2,14,3,13,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,12732.0,24,3,7,10,22,55,15,45
0,4,8,29,13,5,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3597.0,27,6,17,45,20,5,2,20
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7303.0,24,3,8,30,11,30,3,0
2,2,25,9,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10991.0,6,6,5,50,20,25,14,35
1,0,42,8,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10321.0,9,3,10,30,11,20,24,50
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3943.0,6,6,13,0,15,50,2,50
1,3,33,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5636.0,21,5,7,15,12,30,5,15
1,2,20,3,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4268.0,9,4,15,15,20,5,4,50
2,3,28,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13014.0,9,6,5,30,19,0,13,30
